"rep","strategy","n_workers","chr","start","end","bp","n_win","secs","load_s","secs_wall","rss_gb","pid"
2,"static",4,"chr5",1,181538259,181538259,906291,36.673,0,36.673,3.641643008,96026
2,"static",4,"chr6",1,170805979,170805979,850378,32.986,0.000999999999976353,32.987,3.81720576,96026
2,"static",4,"chr7",1,159345973,159345973,794833,39.141,7.611,46.752,2.445320192,96016
2,"static",4,"chrX",1,156040895,156040895,774435,32.444,0,32.444,2.60112384,96016
2,"static",4,"chr8",1,145138636,145138636,723830,31.741,0,31.741,2.725584896,96016
2,"static",4,"chr9",1,138394717,138394717,608909,26.525,0,26.525,2.91577856,96016
2,"static",4,"chr11",1,135086622,135086622,672654,28.118,0,28.118,2.861735936,96016
2,"static",4,"chr10",1,133797422,133797422,666239,26.141,0,26.141,2.917740544,96016
2,"static",4,"chr12",1,133275309,133275309,665659,32.502,7.61,40.112,2.104721408,96007
2,"static",4,"chr13",1,114364328,114364328,489897,19.82,0,19.82,2.262089728,96007
2,"static",4,"chr14",1,107043718,107043718,452819,20.001,0,20.001,2.426667008,96007
2,"static",4,"chr15",1,101991189,101991189,423190,18.211,0,18.211,1.82806528,96007
2,"static",4,"chr16",1,90338345,90338345,409010,17.987,0,17.987,2.406080512,96007
2,"static",4,"chr17",1,83257441,83257441,414555,17.709,0,17.709,2.340712448,96007
2,"static",4,"chr18",1,80373285,80373285,400407,19.602,7.608,27.21,1.4198784,95996
2,"static",4,"chr20",1,64444167,64444167,319636,14.692,0,14.692,1.719238656,95996
2,"static",4,"chr19",1,58617616,58617616,292197,12.047,0,12.047,1.904951296,95996
2,"static",4,"chrY",1,57227415,57227415,132019,8.481,0,8.481,1.7819648,95996
2,"static",4,"chr22",1,50818468,50818468,195751,7.97300000000001,0.000999999999997669,7.974,1.727156224,95996
2,"static",4,"chr21",1,46709983,46709983,200395,10.04,0,10.04,1.812570112,95996
2,"static",5,"chr1",1,248956422,248956422,1152300,68.905,8.995,77.9,2.055888896,97358
2,"static",5,"chr2",1,242193529,242193529,1202711,56.765,0,56.765,2.742050816,97358
2,"static",5,"chr3",1,198295559,198295559,990471,44.546,0.00100000000000477,44.547,3.300261888,97358
2,"static",5,"chr4",1,190214555,190214555,948744,36.469,0.00100000000000477,36.47,3.720884224,97358
2,"static",5,"chr5",1,181538259,181538259,906291,37.648,0,37.649,3.195793408,97358
2,"static",5,"chr6",1,170805979,170805979,850378,49.585,8.995,58.58,1.926496256,97348
2,"static",5,"chr7",1,159345973,159345973,794833,37.178,0,37.181,2.083360768,97348
2,"static",5,"chrX",1,156040895,156040895,774435,37.26,0.00600000000000023,37.266,2.448678912,97348
2,"static",5,"chr8",1,145138636,145138636,723830,30.82,0,30.82,2.876850176,97348
2,"static",5,"chr9",1,138394717,138394717,608909,26.15,0,26.15,3.061968896,97348
2,"static",5,"chr11",1,135086622,135086622,672654,37.358,8.994,46.352,1.851158528,97338
2,"static",5,"chr10",1,133797422,133797422,666239,32.989,0,32.989,2.15128064,97338
2,"static",5,"chr12",1,133275309,133275309,665659,32.805,0.00199999999999534,32.809,1.64194304,97338
2,"static",5,"chr13",1,114364328,114364328,489897,24.043,0.00499999999999545,24.048,2.381225984,97338
2,"static",5,"chr14",1,107043718,107043718,452819,20.62,0,20.62,2.481860608,97338
2,"static",5,"chr15",1,101991189,101991189,423190,23.302,8.993,32.295,1.371246592,97328
2,"static",5,"chr16",1,90338345,90338345,409010,21.237,0,21.237,1.722097664,97328
2,"static",5,"chr17",1,83257441,83257441,414555,19.232,0.00100000000000477,19.233,1.618010112,97328
2,"static",5,"chr18",1,80373285,80373285,400407,19.925,0.00100000000000477,19.926,1.945735168,97328
2,"static",5,"chr20",1,64444167,64444167,319636,14.08,0,14.08,1.520873472,97328
2,"static",5,"chr19",1,58617616,58617616,292197,17.323,8.993,26.316,1.353228288,97317
2,"static",5,"chrY",1,57227415,57227415,132019,10.066,0.000999999999997669,10.067,1.619697664,97317
2,"static",5,"chr22",1,50818468,50818468,195751,9.489,0.00100000000000477,9.49,1.558921216,97317
2,"static",5,"chr21",1,46709983,46709983,200395,9.399,0,9.399,1.555349504,97317
2,"static",6,"chr1",1,248956422,248956422,1152300,92.163,8.548,100.711,2.003996672,98403
2,"static",6,"chr2",1,242193529,242193529,1202711,60.137,0,60.137,2.4569856,98403
2,"static",6,"chr3",1,198295559,198295559,990471,45.206,0.00100000000000477,45.207,2.343501824,98403
2,"static",6,"chr4",1,190214555,190214555,948744,40.843,0.00200000000000955,40.845,2.993647616,98403
2,"static",6,"chr5",1,181538259,181538259,906291,74.356,8.592,82.948,1.911095296,98393
2,"static",6,"chr6",1,170805979,170805979,850378,47.267,0,47.267,1.208782848,98393
2,"static",6,"chr7",1,159345973,159345973,794833,41.019,0.0029999999999859,41.022,2.480357376,98393
2,"static",6,"chrX",1,156040895,156040895,774435,34.988,0,34.988,2.744098816,98393
2,"static",6,"chr8",1,145138636,145138636,723830,58.304,8.786,67.09,1.62287616,98383
2,"static",6,"chr9",1,138394717,138394717,608909,39.479,0,39.48,0.376946688,98383
2,"static",6,"chr11",1,135086622,135086622,672654,36.448,0.00799999999999557,36.456,2.205728768,98383
2,"static",6,"chr10",1,133797422,133797422,666239,30.946,0.00100000000000477,30.947,2.193014784,98383
2,"static",6,"chr12",1,133275309,133275309,665659,54.076,8.837,62.913,1.521901568,98373
2,"static",6,"chr13",1,114364328,114364328,489897,30.361,0,30.361,0.965840896,98373
2,"static",6,"chr14",1,107043718,107043718,452819,27.897,0.00199999999999534,27.899,0.966135808,98373
2,"static",6,"chr15",1,101991189,101991189,423190,21.879,0.00100000000000477,21.88,1.960955904,98373
2,"static",6,"chr16",1,90338345,90338345,409010,32.393,8.767,41.16,0.528027648,98361
2,"static",6,"chr17",1,83257441,83257441,414555,25.904,0.000999999999997669,25.905,0.842584064,98361
2,"static",6,"chr18",1,80373285,80373285,400407,30.344,0.00100000000000477,30.345,1.70668032,98361
2,"static",6,"chr20",1,64444167,64444167,319636,16.449,0.000999999999990564,16.45,1.283231744,98361
2,"static",6,"chr19",1,58617616,58617616,292197,24.527,8.735,33.262,1.163681792,98348
2,"static",6,"chrY",1,57227415,57227415,132019,13.118,0.000999999999997669,13.119,1.317097472,98348
2,"static",6,"chr22",1,50818468,50818468,195751,10.602,0,10.602,1.45983488,98348
2,"static",6,"chr21",1,46709983,46709983,200395,13.294,0.00500000000000256,13.299,1.30711552,98348
2,"dynamic",1,"chr1",1,248956422,248956422,1152300,54.1089999999995,0,54.1089999999995,3.726249984,64341
2,"dynamic",1,"chr2",1,242193529,242193529,1202711,47.0190000000002,0.00100000000020373,47.0200000000004,4.043010048,64341
2,"dynamic",1,"chr3",1,198295559,198295559,990471,39.402,0,39.402,4.09862144,64341
2,"dynamic",1,"chr4",1,190214555,190214555,948744,39.5320000000002,0,39.5320000000002,3.81130752,64341
2,"dynamic",1,"chr5",1,181538259,181538259,906291,33.4279999999999,0,33.4279999999999,4.2123264,64341
2,"dynamic",1,"chr6",1,170805979,170805979,850378,33.7630000000008,0,33.7630000000008,4.282630144,64341
2,"dynamic",1,"chr7",1,159345973,159345973,794833,31.7139999999999,0,31.7139999999999,4.178251776,64341
2,"dynamic",1,"chrX",1,156040895,156040895,774435,31.3639999999996,0,31.3639999999996,3.80522496,64341
2,"dynamic",1,"chr8",1,145138636,145138636,723830,28.2119999999995,0,28.2119999999995,4.13749248,64341
2,"dynamic",1,"chr9",1,138394717,138394717,608909,25.9880000000012,0,25.9880000000012,4.143120384,64341
2,"dynamic",1,"chr11",1,135086622,135086622,672654,27.0160000000014,0,27.0160000000014,4.142260224,64341
2,"dynamic",1,"chr10",1,133797422,133797422,666239,25.9939999999988,0,25.9939999999988,4.211621888,64341
2,"dynamic",1,"chr12",1,133275309,133275309,665659,26.3270000000011,0,26.3270000000011,4.242825216,64341
2,"dynamic",1,"chr13",1,114364328,114364328,489897,19.512999999999,0,19.512999999999,4.107382784,64341
2,"dynamic",1,"chr14",1,107043718,107043718,452819,16.2909999999993,0,16.2919999999995,4.570820608,64341
2,"dynamic",1,"chr15",1,101991189,101991189,423190,15.9230000000007,0,15.9230000000007,4.736831488,64341
2,"dynamic",1,"chr16",1,90338345,90338345,409010,15.6970000000001,0,15.6970000000001,4.68494336,64341
2,"dynamic",1,"chr17",1,83257441,83257441,414555,16.5450000000001,0.00100000000020373,16.5460000000003,4.499304448,64341
2,"dynamic",1,"chr18",1,80373285,80373285,400407,16.5589999999993,0.00100000000020373,16.5599999999995,4.471894016,64341
2,"dynamic",1,"chr20",1,64444167,64444167,319636,11.8359999999993,0,11.8359999999993,4.385755136,64341
2,"dynamic",1,"chr19",1,58617616,58617616,292197,10.5110000000004,0,10.5110000000004,4.531613696,64341
2,"dynamic",1,"chrY",1,57227415,57227415,132019,8.71999999999935,0,8.71999999999935,4.333113344,64341
2,"dynamic",1,"chr22",1,50818468,50818468,195751,7.5570000000007,0,7.5570000000007,4.504645632,64341
2,"dynamic",1,"chr21",1,46709983,46709983,200395,9.18399999999929,0.00100000000020373,9.18499999999949,4.317753344,64341
2,"dynamic",2,"chr1",1,248956422,248956422,1152300,58.888,7.357,66.245,3.151286272,2297
2,"dynamic",2,"chr2",1,242193529,242193529,1202711,58.975,7.355,66.33,3.258679296,2287
2,"dynamic",2,"chr3",1,198295559,198295559,990471,41.966,0,41.966,3.239493632,2297
2,"dynamic",2,"chr4",1,190214555,190214555,948744,38.946,0,38.946,3.606597632,2287
2,"dynamic",2,"chr5",1,181538259,181538259,906291,35.436,0,35.436,3.68883712,2287
2,"dynamic",2,"chr6",1,170805979,170805979,850378,32.935,0,32.935,3.378221056,2297
2,"dynamic",2,"chr7",1,159345973,159345973,794833,31.626,0,31.626,2.70790656,2297
2,"dynamic",2,"chrX",1,156040895,156040895,774435,29.285,0,29.285,3.858751488,2287
2,"dynamic",2,"chr8",1,145138636,145138636,723830,28.322,0,28.322,3.632410624,2287
2,"dynamic",2,"chr9",1,138394717,138394717,608909,25.09,0,25.09,3.12715264,2297
2,"dynamic",2,"chr11",1,135086622,135086622,672654,27.904,0,27.904,3.407302656,2297
2,"dynamic",2,"chr10",1,133797422,133797422,666239,28.469,0,28.469,3.540127744,2287
2,"dynamic",2,"chr12",1,133275309,133275309,665659,27.232,0,27.232,3.066441728,2297
2,"dynamic",2,"chr13",1,114364328,114364328,489897,18.898,0,18.898,3.857887232,2287
2,"dynamic",2,"chr14",1,107043718,107043718,452819,18.788,0,18.788,3.7301248,2287
2,"dynamic",2,"chr15",1,101991189,101991189,423190,17.891,0,17.891,2.889826304,2297
2,"dynamic",2,"chr16",1,90338345,90338345,409010,16.455,0,16.455,3.526893568,2287
2,"dynamic",2,"chr17",1,83257441,83257441,414555,15.676,0,15.676,3.33262848,2297
2,"dynamic",2,"chr18",1,80373285,80373285,400407,16.0820000000001,0,16.0820000000001,3.49192192,2287
2,"dynamic",2,"chr20",1,64444167,64444167,319636,13.392,0,13.392,3.199135744,2297
2,"dynamic",2,"chr19",1,58617616,58617616,292197,11.598,0,11.598,3.209060352,2287
2,"dynamic",2,"chrY",1,57227415,57227415,132019,8.45799999999997,0.0010000000000332,8.459,3.154833408,2297
2,"dynamic",2,"chr22",1,50818468,50818468,195751,7.63099999999997,0,7.63099999999997,3.087261696,2297
2,"dynamic",2,"chr21",1,46709983,46709983,200395,7.78300000000002,0,7.78300000000002,3.115159552,2287
2,"dynamic",3,"chr1",1,248956422,248956422,1152300,62.329,7.209,69.538,2.722115584,3686
2,"dynamic",3,"chr2",1,242193529,242193529,1202711,64.215,7.209,71.424,2.762248192,3676
2,"dynamic",3,"chr3",1,198295559,198295559,990471,53.331,7.209,60.54,2.385846272,3662
2,"dynamic",3,"chr4",1,190214555,190214555,948744,41.66,0,41.66,3.11568384,3662
2,"dynamic",3,"chr5",1,181538259,181538259,906291,40.49,0,40.49,2.694504448,3686
2,"dynamic",3,"chr6",1,170805979,170805979,850378,37.516,0.000999999999990564,37.517,3.076071424,3676
2,"dynamic",3,"chr7",1,159345973,159345973,794833,39.933,0,39.933,2.465009664,3662
2,"dynamic",3,"chrX",1,156040895,156040895,774435,38.49,0.00100000000000477,38.491,2.807742464,3676
2,"dynamic",3,"chr8",1,145138636,145138636,723830,35.224,0.000999999999990564,35.225,2.809454592,3686
2,"dynamic",3,"chr9",1,138394717,138394717,608909,29.738,0,29.738,2.998386688,3662
2,"dynamic",3,"chr11",1,135086622,135086622,672654,29.092,0.00100000000000477,29.093,2.156367872,3686
2,"dynamic",3,"chr10",1,133797422,133797422,666239,29.36,0.00100000000000477,29.373,3.138224128,3676
2,"dynamic",3,"chr12",1,133275309,133275309,665659,31.86,0,31.86,3.0004224,3662
2,"dynamic",3,"chr13",1,114364328,114364328,489897,23.195,0.000999999999976353,23.196,2.724130816,3686
2,"dynamic",3,"chr14",1,107043718,107043718,452819,22.248,0.00100000000000477,22.249,2.982682624,3676
2,"dynamic",3,"chr15",1,101991189,101991189,423190,20.728,0,20.728,2.610184192,3686
2,"dynamic",3,"chr16",1,90338345,90338345,409010,19.595,0,19.595,2.939502592,3676
2,"dynamic",3,"chr17",1,83257441,83257441,414555,18.177,0,18.177,2.642702336,3662
2,"dynamic",3,"chr18",1,80373285,80373285,400407,19.483,0.00100000000000477,19.484,3.224522752,3676
2,"dynamic",3,"chr20",1,64444167,64444167,319636,13.204,0,13.204,1.851224064,3686
2,"dynamic",3,"chr19",1,58617616,58617616,292197,12.809,0.00100000000000477,12.81,2.796228608,3662
2,"dynamic",3,"chrY",1,57227415,57227415,132019,10.91,0.000999999999976353,10.911,2.227089408,3686
2,"dynamic",3,"chr22",1,50818468,50818468,195751,8.08799999999999,0,8.08799999999999,2.995654656,3662
2,"dynamic",3,"chr21",1,46709983,46709983,200395,7.92699999999999,0,7.92699999999999,3.278024704,3676
2,"dynamic",4,"chr1",1,248956422,248956422,1152300,69.318,8.166,77.484,2.193846272,4869
2,"dynamic",4,"chr2",1,242193529,242193529,1202711,69.716,8.165,77.881,2.258325504,4859
2,"dynamic",4,"chr3",1,198295559,198295559,990471,57.019,8.165,65.184,2.101788672,4849
2,"dynamic",4,"chr4",1,190214555,190214555,948744,53.521,8.163,61.684,2.436448256,4839
2,"dynamic",4,"chr5",1,181538259,181538259,906291,44.163,0,44.164,1.087025152,4839
2,"dynamic",4,"chr6",1,170805979,170805979,850378,42.691,0,42.691,2.016149504,4849
2,"dynamic",4,"chr7",1,159345973,159345973,794833,38.308,0,38.31,2.68791808,4869
2,"dynamic",4,"chrX",1,156040895,156040895,774435,40.805,0,40.806,2.06655488,4859
2,"dynamic",4,"chr8",1,145138636,145138636,723830,40.758,0.00300000000000011,40.762,1.535578112,4839
2,"dynamic",4,"chr9",1,138394717,138394717,608909,37.893,0.00400000000000489,37.897,2.57910784,4849
2,"dynamic",4,"chr11",1,135086622,135086622,672654,35.967,0.00100000000000477,35.968,2.435940352,4869
2,"dynamic",4,"chr10",1,133797422,133797422,666239,40.307,0.00100000000000477,40.308,1.852317696,4859
2,"dynamic",4,"chr12",1,133275309,133275309,665659,38.626,0.000999999999976353,38.627,2.526048256,4849
2,"dynamic",4,"chr13",1,114364328,114364328,489897,28.666,0.00200000000000955,28.668,1.50806528,4839
2,"dynamic",4,"chr14",1,107043718,107043718,452819,29.36,0.00399999999999068,29.364,2.223620096,4869
2,"dynamic",4,"chr15",1,101991189,101991189,423190,27.1,0.00100000000000477,27.101,2.379825152,4859
2,"dynamic",4,"chr16",1,90338345,90338345,409010,25.199,0,25.199,2.582736896,4839
2,"dynamic",4,"chr17",1,83257441,83257441,414555,20.744,0.00100000000000477,20.745,1.422659584,4869
2,"dynamic",4,"chr18",1,80373285,80373285,400407,28.087,0.01400000000001,28.101,2.285789184,4849
2,"dynamic",4,"chr20",1,64444167,64444167,319636,15.942,0,15.942,1.76766976,4859
2,"dynamic",4,"chr19",1,58617616,58617616,292197,15.155,0.00100000000000477,15.156,1.97951488,4869
2,"dynamic",4,"chrY",1,57227415,57227415,132019,9.50200000000001,0.00100000000000477,9.50399999999999,1.669799936,4859
2,"dynamic",4,"chr22",1,50818468,50818468,195751,9.047,0,9.047,1.73172736,4839
2,"dynamic",4,"chr21",1,46709983,46709983,200395,11.892,0.00200000000000955,11.894,2.056339456,4839
2,"dynamic",5,"chr1",1,248956422,248956422,1152300,87.857,8.664,96.521,1.794551808,5959
2,"dynamic",5,"chr2",1,242193529,242193529,1202711,88.184,8.661,96.845,2.102919168,5949
2,"dynamic",5,"chr3",1,198295559,198295559,990471,68.77,8.661,77.431,2.036641792,5939
2,"dynamic",5,"chr4",1,190214555,190214555,948744,68.541,8.659,77.2,1.987063808,5930
2,"dynamic",5,"chr5",1,181538259,181538259,906291,64.27,8.659,72.929,1.93374208,5920
2,"dynamic",5,"chr6",1,170805979,170805979,850378,66.554,0,66.558,0.597815296,5920
2,"dynamic",5,"chr7",1,159345973,159345973,794833,60.061,0,60.062,0.67186688,5930
2,"dynamic",5,"chrX",1,156040895,156040895,774435,59.891,0,59.891,2.299191296,5939
2,"dynamic",5,"chr8",1,145138636,145138636,723830,51.314,0.00199999999999534,51.317,0.496181248,5959
2,"dynamic",5,"chr9",1,138394717,138394717,608909,55.299,0,55.299,1.117073408,5949
2,"dynamic",5,"chr11",1,135086622,135086622,672654,64.368,0.0120000000000005,64.382,0.744144896,5930
2,"dynamic",5,"chr10",1,133797422,133797422,666239,52.375,0,52.375,2.186469376,5939
2,"dynamic",5,"chr12",1,133275309,133275309,665659,53.694,0.00999999999999091,53.706,0.69728256,5920
2,"dynamic",5,"chr13",1,114364328,114364328,489897,40.336,0.00800000000000978,40.344,1.35151616,5959
2,"dynamic",5,"chr14",1,107043718,107043718,452819,38.574,0.00600000000000023,38.58,1.40941312,5949
2,"dynamic",5,"chr15",1,101991189,101991189,423190,23.214,0.00100000000000477,23.216,0.33183744,5939
2,"dynamic",5,"chr16",1,90338345,90338345,409010,43.938,0.00600000000000023,43.944,1.898688512,5920
2,"dynamic",5,"chr17",1,83257441,83257441,414555,35.713,0.00199999999998113,35.715,1.854763008,5949
2,"dynamic",5,"chr18",1,80373285,80373285,400407,33.266,0.00800000000000978,33.274,1.071624192,5959
2,"dynamic",5,"chr20",1,64444167,64444167,319636,25.909,0.00600000000000023,25.915,1.022824448,5930
2,"dynamic",5,"chr19",1,58617616,58617616,292197,22.881,0.00100000000000477,22.882,0.397758464,5939
2,"dynamic",5,"chrY",1,57227415,57227415,132019,15.883,0.00100000000000477,15.884,2.0911104,5930
2,"dynamic",5,"chr22",1,50818468,50818468,195751,14.338,0.00200000000000955,14.34,1.735528448,5949
2,"dynamic",5,"chr21",1,46709983,46709983,200395,14.448,0.00200000000000955,14.45,2.36670976,5959
2,"dynamic",6,"chr1",1,248956422,248956422,1152300,132.253,9.867,142.12,1.421017088,7004
2,"dynamic",6,"chr2",1,242193529,242193529,1202711,139.118,9.869,148.987,2.14833152,6994
2,"dynamic",6,"chr3",1,198295559,198295559,990471,107.006,9.857,116.863,1.991348224,6983
2,"dynamic",6,"chr4",1,190214555,190214555,948744,101.781,9.867,111.648,1.896992768,6972
2,"dynamic",6,"chr5",1,181538259,181538259,906291,99.609,9.86,109.469,1.853566976,6963
2,"dynamic",6,"chr6",1,170805979,170805979,850378,84.686,9.86,94.546,1.85823232,6951
2,"dynamic",6,"chr7",1,159345973,159345973,794833,74.774,0,74.774,0.483565568,6951
2,"dynamic",6,"chrX",1,156040895,156040895,774435,83.246,0.000999999999990564,83.247,0.352083968,6963
2,"dynamic",6,"chr8",1,145138636,145138636,723830,71.643,0.00100000000000477,71.644,0.910098432,6972
2,"dynamic",6,"chr9",1,138394717,138394717,608909,55.813,0,55.813,0.42575872,6983
2,"dynamic",6,"chr11",1,135086622,135086622,672654,73.6,0.00399999999999068,73.607,0.416854016,7004
2,"dynamic",6,"chr10",1,133797422,133797422,666239,63.112,0.00100000000000477,63.114,0.863490048,6994
2,"dynamic",6,"chr12",1,133275309,133275309,665659,98.973,0.007000000000005,98.98,0.690356224,6951
2,"dynamic",6,"chr13",1,114364328,114364328,489897,73.462,0.00499999999999545,73.467,1.002827776,6983
